Company_name_encoded,TypeName_name_encoded,Cpu_brand_name_encoded,CPU_vel,GPU_name_encoded,Ram,first_type_name_encoded,first_size,second_type_name_encoded,second_size,Touchscreen,Ips,Inches,ppi,os_name_encoded,Price
0,3,27,1.6,2,4,0,32,2,0,0,0,14.0,111.93520355955211,1,7200
7,5,26,2.7,3,8,3,8,2,0,0,1,15.6,141.21199808219862,2,46700
4,4,26,2.8,2,8,3,256,2,0,0,0,14.0,157.3505121487356,2,36800
16,3,25,2.3,2,8,3,256,2,0,0,0,13.3,165.6321180513006,2,30300
2,0,27,1.2,2,8,0,64,2,0,0,0,12.5,176.23257360658386,1,24000
10,4,26,2.6,2,8,3,256,2,0,0,1,14.0,157.3505121487356,2,30900
4,1,26,2.8,3,16,3,512,0,1000,0,1,17.3,254.67134914246222,2,65500
4,0,25,1.2,2,8,3,256,2,0,1,0,13.3,165.6321180513006,2,39400
7,0,27,1.1,2,4,3,256,2,0,1,0,11.6,135.0942111925629,2,16100
4,4,26,2.5,2,8,3,256,2,0,0,0,13.3,276.053530085501,2,26300
0,0,27,1.6,2,4,0,32,2,0,1,1,11.6,135.0942111925629,1,8000
16,3,25,2.4,2,8,3,256,2,0,0,0,13.3,165.6321180513006,2,31800
10,4,25,2.6,2,8,3,256,2,0,0,1,12.5,176.23257360658386,2,36500
0,3,25,2.5,3,12,3,128,0,1000,0,0,15.6,141.21199808219862,2,20900
16,4,26,2.7,2,8,3,512,2,0,1,0,12.5,176.23257360658386,2,37100
7,3,25,2.5,3,8,1,1000,2,0,0,0,15.6,100.45466986113651,2,17500
4,3,24,2.0,0,4,1,1000,2,0,0,0,15.6,100.45466986113651,1,9600
4,3,25,2.5,2,4,1,0,2,0,0,0,15.6,100.45466986113651,2,17100
7,3,24,2.4,2,4,1,0,2,0,0,0,15.6,141.21199808219862,2,14200
4,1,26,2.8,3,32,3,256,0,1000,0,1,17.3,127.33567457123111,2,65400
10,3,25,2.5,3,6,3,256,2,0,0,0,15.6,141.21199808219862,2,14400
4,0,26,1.3,2,16,3,512,2,0,1,0,13.3,276.053530085501,2,39400
4,4,26,2.6,2,8,3,256,2,0,1,0,14.0,209.8006828649808,2,40700
4,1,26,2.6,3,32,3,256,0,1000,0,0,17.3,127.33567457123111,2,58100
16,3,25,2.3,2,8,3,256,2,0,0,0,14.0,157.3505121487356,2,24500
2,1,26,2.8,3,16,3,256,0,1000,0,0,17.3,127.33567457123111,2,42500
7,3,25,2.7,3,8,3,128,0,1000,0,1,15.6,141.21199808219862,2,20300
10,3,25,2.3,2,4,2,8,2,0,0,0,14.0,111.93520355955211,2,20800
2,0,26,2.7,3,16,3,512,0,2000,1,0,15.6,282.42399616439724,2,37300
7,3,26,2.7,2,6,1,1000,2,0,0,0,15.6,100.45466986113651,2,12000
2,1,26,2.8,3,16,3,256,0,1000,0,0,17.3,127.33567457123111,2,36300
4,0,26,2.7,2,12,3,512,2,0,1,1,15.6,141.21199808219862,2,26900
16,3,25,2.3,2,4,3,128,2,0,0,0,13.3,165.6321180513006,2,24800
10,3,4,3.6,0,6,3,256,2,0,0,0,15.6,141.21199808219862,2,11400
5,3,25,2.3,2,4,3,256,2,0,0,0,15.6,100.45466986113651,2,13400
16,3,25,2.3,2,4,1,0,2,0,0,0,14.0,111.93520355955211,2,19000
4,3,25,2.5,0,4,1,0,2,0,0,0,15.6,100.45466986113651,2,12400
7,3,25,2.5,2,8,1,1000,2,0,0,0,15.6,141.21199808219862,2,16700
10,1,26,2.8,3,8,3,128,0,1000,0,1,15.6,141.21199808219862,2,24700
4,3,26,2.7,0,8,1,1000,2,0,0,0,15.6,100.45466986113651,2,15500
4,3,25,2.5,2,8,3,128,2,0,0,0,14.0,157.3505121487356,2,23200
7,2,27,1.2,2,8,3,512,2,0,0,0,12.5,176.23257360658386,2,39600
7,3,24,2.0,0,4,3,128,0,1000,0,0,15.6,141.21199808219862,2,10300
10,3,27,1.1,2,4,3,128,2,0,0,0,15.6,100.45466986113651,1,5600
10,3,25,2.3,2,8,3,256,2,0,0,0,15.6,141.21199808219862,2,28000
4,0,25,2.5,2,8,3,256,2,0,1,0,13.3,165.6321180513006,2,18400
2,3,25,2.5,2,8,3,256,2,0,0,0,13.3,276.053530085501,2,23800
7,4,26,2.7,2,8,3,256,2,0,1,1,13.3,165.6321180513006,2,28000
0,3,27,1.1,2,4,1,0,2,0,0,0,15.6,100.45466986113651,2,7800
2,1,26,2.8,3,16,3,256,0,1000,0,0,15.6,141.21199808219862,2,37300
7,4,26,2.7,2,8,3,512,2,0,0,0,14.0,157.3505121487356,2,43400
0,1,26,2.8,3,8,3,128,0,1000,0,1,15.6,141.21199808219862,2,26100
7,3,25,2.5,2,8,3,256,2,0,0,1,13.3,165.6321180513006,2,24700
4,3,24,2.4,2,4,3,128,2,0,0,0,15.6,100.45466986113651,2,11300
7,3,25,2.5,2,4,1,0,2,0,0,0,14.0,111.93520355955211,2,16100
16,3,25,2.3,2,4,3,128,2,0,0,0,13.3,165.6321180513006,2,24800
7,3,25,2.4,2,4,3,256,2,0,0,0,14.0,111.93520355955211,2,22800
7,3,25,2.5,2,4,3,256,2,0,0,0,14.0,157.3505121487356,2,25000
7,4,26,2.6,2,8,3,256,2,0,0,0,14.0,157.3505121487356,2,30100
7,3,25,2.5,3,8,3,256,2,0,0,0,14.0,157.3505121487356,2,21800
7,3,24,2.4,2,4,1,0,2,0,0,0,14.0,111.93520355955211,2,14200
4,1,25,2.5,3,8,2,1000,2,0,0,0,15.6,141.21199808219862,2,19700
7,4,25,2.5,2,4,1,0,2,0,0,0,12.5,176.23257360658386,2,31900
7,3,25,2.5,2,4,3,256,2,0,0,0,14.0,157.3505121487356,2,33000
7,4,26,2.5,2,8,3,256,2,0,0,0,14.0,157.3505121487356,2,39200
7,3,24,2.4,2,4,1,0,2,0,0,0,13.3,117.82653006268643,2,16600
16,3,25,2.3,2,8,3,256,2,0,0,0,13.3,117.82653006268643,2,25100
7,3,24,2.4,2,4,3,256,2,0,0,0,15.6,100.45466986113651,2,15900
10,3,26,2.7,3,16,3,512,2,0,0,1,17.3,254.67134914246222,2,61600
16,3,25,2.3,2,8,3,256,2,0,0,1,14.0,157.3505121487356,2,30900
7,3,26,2.5,2,8,3,256,2,0,0,0,14.0,157.3505121487356,2,46300
4,0,24,2.3,2,4,1,1000,2,0,1,1,15.6,141.21199808219862,2,16500
16,4,25,2.3,2,8,3,256,2,0,0,0,13.3,165.6321180513006,2,33000
7,3,25,2.5,2,8,3,256,2,0,0,1,13.3,165.6321180513006,2,23800
7,3,26,2.7,3,8,3,256,2,0,0,0,14.0,157.3505121487356,2,24600
4,3,25,2.4,2,8,1,0,2,0,0,0,15.6,141.21199808219862,2,21700
7,4,25,2.5,2,4,3,256,2,0,0,0,12.5,125.36742798669837,2,32300
7,3,25,2.5,2,4,1,0,2,0,0,0,14.0,111.93520355955211,2,24700
7,3,25,2.5,2,4,1,0,2,0,0,0,14.0,111.93520355955211,2,22000
4,4,25,2.5,2,8,3,256,2,0,1,0,13.3,276.053530085501,2,33700
7,3,25,2.5,3,8,3,256,2,0,0,0,17.3,127.33567457123111,2,22400
7,3,25,2.5,2,4,3,256,2,0,0,0,14.0,111.93520355955211,2,20200
0,3,11,3.0,0,6,1,1000,2,0,0,0,15.6,100.45466986113651,2,8400
11,1,26,2.8,3,8,3,128,0,1000,0,0,17.3,127.33567457123111,2,24700
7,3,25,2.3,2,8,3,256,2,0,0,0,14.0,157.3505121487356,2,24800
7,3,26,2.5,2,8,3,256,2,0,0,0,15.6,141.21199808219862,2,25500
7,4,26,2.5,2,8,3,256,2,0,0,0,12.5,176.23257360658386,2,28000
7,3,25,2.5,2,4,1,0,2,0,0,0,15.6,100.45466986113651,2,15400
16,4,26,2.6,2,8,3,256,2,0,0,1,14.0,157.3505121487356,2,35800
4,3,25,2.4,2,8,3,256,2,0,0,0,15.6,141.21199808219862,2,22000
7,3,25,2.5,2,8,3,256,2,0,0,0,14.0,157.3505121487356,2,20900
10,0,26,2.5,2,4,3,256,2,0,1,1,15.6,141.21199808219862,2,17500
17,3,27,1.44,2,2,0,32,2,0,0,0,14.0,111.93520355955211,2,4300
16,3,26,2.5,3,16,3,256,2,0,0,1,15.6,141.21199808219862,2,29600
10,3,25,2.3,2,8,3,256,2,0,0,0,15.6,141.21199808219862,2,21800
7,3,25,2.3,2,4,1,0,2,0,0,0,14.0,157.3505121487356,2,20700
7,3,25,2.4,2,8,3,256,0,0,0,0,15.6,141.21199808219862,2,43700
7,3,25,2.3,2,8,3,256,2,0,0,0,14.0,157.3505121487356,2,30500
11,1,26,2.7,3,16,3,256,0,1000,0,1,17.3,127.33567457123111,2,32100
10,1,26,2.6,3,16,3,128,0,1000,0,1,17.3,127.33567457123111,2,47500
2,2,27,1.6,2,4,0,16,2,0,0,0,11.6,135.0942111925629,1,5900
10,3,26,2.6,2,16,3,256,2,0,0,1,14.0,209.8006828649808,2,54400
7,3,26,2.7,3,8,1,1000,2,0,0,1,15.6,141.21199808219862,2,20300
4,0,25,2.7,2,8,3,256,2,0,1,1,15.6,141.21199808219862,2,22700
7,3,25,2.5,2,4,3,256,2,0,0,0,15.6,100.45466986113651,2,20300
4,4,26,2.7,2,16,3,1000,2,0,1,0,13.3,276.053530085501,2,46800
7,3,24,2.3,2,4,1,0,2,0,0,0,15.6,100.45466986113651,2,14600
7,3,25,2.5,2,4,1,0,2,0,0,0,15.6,100.45466986113651,1,10300
0,3,9,2.2,0,8,1,1000,2,0,0,0,15.6,100.45466986113651,2,9300
4,0,26,2.7,2,12,3,256,2,0,1,1,13.3,165.6321180513006,2,26900
11,1,26,2.6,3,16,3,256,0,1000,0,0,15.6,141.21199808219862,2,37700
7,3,26,2.7,2,8,3,256,2,0,0,0,15.6,141.21199808219862,2,22200
2,1,26,2.6,3,16,1,1000,2,0,0,1,17.3,127.33567457123111,1,20700
4,3,25,2.5,2,4,1,1000,2,0,0,0,15.6,141.21199808219862,2,11600
4,3,26,2.7,0,16,1,2000,2,0,0,0,15.6,141.21199808219862,2,20500
11,1,26,2.6,3,16,3,256,0,1000,0,0,15.6,141.21199808219862,2,40000
4,4,26,2.7,2,8,3,256,2,0,0,0,13.3,165.6321180513006,2,30200
2,1,26,2.7,3,64,3,1000,2,0,0,1,17.3,127.33567457123111,2,82500
4,0,26,2.5,2,8,3,256,2,0,1,0,13.3,165.6321180513006,2,16500
4,1,26,2.6,3,16,3,256,0,1000,0,0,15.6,282.42399616439724,2,27600
1,4,27,1.1,2,8,0,256,2,0,0,1,12.0,226.41554716935852,0,27000
4,3,24,2.3,2,4,1,0,2,0,0,0,15.6,100.45466986113651,2,10000
7,3,25,2.3,2,4,1,0,2,0,0,0,15.6,100.45466986113651,2,24900
7,4,25,2.3,2,8,3,256,2,0,0,0,12.5,176.23257360658386,2,24900
7,3,26,2.7,2,8,3,256,2,0,0,0,13.3,165.6321180513006,2,22600
10,4,26,2.5,2,8,3,256,2,0,1,1,12.5,176.23257360658386,2,35600
10,3,25,2.3,0,8,1,1000,2,0,0,0,17.3,106.11306214269258,2,13600
10,3,25,2.3,3,4,1,1000,2,0,0,1,15.6,141.21199808219862,2,20300
11,1,26,2.8,3,16,3,256,0,1000,0,0,17.3,127.33567457123111,2,51900
10,3,25,2.3,2,4,1,0,2,0,0,0,15.6,100.45466986113651,2,11200
7,3,25,2.3,2,4,1,0,2,0,0,0,15.6,141.21199808219862,2,19500
10,4,27,1.2,2,8,3,512,2,0,1,1,12.5,234.9767648087785,2,29000
10,1,26,2.7,3,32,3,512,1,1000,0,1,17.3,127.33567457123111,2,67300
10,0,27,1.44,2,4,0,64,2,0,1,1,10.1,224.17380907857276,2,13400
7,4,26,2.7,2,16,3,512,2,0,0,1,13.3,331.2642361026012,2,42500
4,3,25,2.5,2,8,3,256,2,0,0,0,15.6,141.21199808219862,2,15500
7,3,25,2.3,2,4,1,0,2,0,0,0,14.0,157.3505121487356,2,21400
7,5,26,2.5,0,8,3,256,2,0,0,0,15.6,141.21199808219862,2,31000
10,3,25,2.3,2,8,3,1,2,0,0,0,14.0,157.3505121487356,2,24900
7,3,27,1.5,2,4,0,32,2,0,0,0,13.3,276.053530085501,1,12700
0,3,9,2.2,0,4,1,0,2,0,0,0,15.6,100.45466986113651,2,8000
4,3,27,1.6,2,4,1,0,2,0,0,0,15.6,100.45466986113651,1,8100
7,3,24,2.0,2,4,1,1000,2,0,0,0,15.6,100.45466986113651,1,7100
2,1,26,2.8,3,8,3,256,0,1000,0,1,17.3,127.33567457123111,2,33200
4,4,25,1.6,0,4,3,256,2,0,0,1,13.3,165.6321180513006,2,17000
7,2,25,2.3,2,4,3,128,2,0,0,0,12.5,125.36742798669837,2,33200
0,3,25,2.5,3,8,3,256,0,1000,0,0,15.6,141.21199808219862,2,16600
4,3,25,2.5,0,8,1,1000,2,0,0,0,15.6,141.21199808219862,2,13200
11,1,26,2.6,3,8,3,256,2,0,0,0,17.3,127.33567457123111,2,33200
7,3,27,1.6,2,4,1,1000,2,0,0,0,15.6,100.45466986113651,2,10300
2,1,26,2.6,3,16,3,128,0,1000,0,1,17.3,127.33567457123111,2,47700
4,4,24,2.3,2,4,1,0,2,0,0,0,12.5,125.36742798669837,2,23500
4,4,24,2.3,2,4,3,128,2,0,0,0,12.5,125.36742798669837,2,24200
0,3,27,1.5,2,4,3,16,2,0,0,0,15.6,100.45466986113651,1,4300
7,5,26,2.6,0,8,1,1000,2,0,0,1,17.3,127.33567457123111,2,60200
10,1,26,2.8,3,16,3,512,2,0,0,0,15.6,141.21199808219862,2,24900
4,4,25,2.3,2,8,3,256,2,0,0,0,12.5,125.36742798669837,2,29300
11,1,26,2.6,3,8,3,128,0,1000,0,0,17.3,127.33567457123111,2,31400
10,0,25,2.3,2,4,3,256,2,0,1,1,15.6,141.21199808219862,2,18000
7,3,7,2.5,0,4,1,1000,2,0,0,0,15.6,141.21199808219862,2,8200
2,1,26,2.6,3,16,3,128,0,1000,0,1,15.6,141.21199808219862,2,27800
7,3,27,1.1,2,8,3,256,2,0,1,0,13.3,276.053530085501,2,35300
4,3,25,2.3,0,4,1,0,2,0,0,0,15.6,100.45466986113651,2,15900
10,3,24,2.0,2,4,3,128,2,0,0,0,15.6,100.45466986113651,2,8900
7,4,26,2.5,2,8,3,512,2,0,0,0,13.3,165.6321180513006,2,40900
10,0,27,1.44,2,4,0,64,2,0,1,1,10.1,224.17380907857276,1,11400
4,4,26,2.4,2,8,3,256,2,0,0,0,13.3,165.6321180513006,2,28600
10,1,26,2.7,3,16,3,256,1,1000,0,1,17.3,127.33567457123111,2,57100
14,4,26,2.5,2,8,3,256,2,0,1,0,12.5,352.4651472131677,2,21300
16,4,26,2.7,2,16,3,512,2,0,0,0,13.3,165.6321180513006,2,46200
2,1,26,2.6,3,8,3,128,0,1000,0,0,17.3,127.33567457123111,2,27200
17,3,27,1.44,2,4,0,32,2,0,0,0,13.3,165.6321180513006,2,4000
7,3,25,2.3,2,8,3,256,2,0,0,0,13.3,165.6321180513006,2,35100
7,3,25,2.3,2,8,3,256,2,0,0,0,14.0,157.3505121487356,2,31400
4,3,25,2.3,2,4,1,0,2,0,0,0,15.6,100.45466986113651,1,10800
2,3,24,2.4,2,4,1,1000,2,0,0,0,15.6,100.45466986113651,2,9000
10,0,26,2.5,2,8,3,256,2,0,1,1,14.0,157.3505121487356,2,34600
10,0,27,1.44,2,4,0,64,2,0,1,1,10.1,224.17380907857276,2,9900
7,4,25,2.4,2,8,3,256,2,0,0,0,12.5,125.36742798669837,2,39300
10,1,25,2.5,3,8,3,128,0,1000,0,1,15.6,141.21199808219862,1,20500
7,1,25,2.3,3,8,3,128,0,1000,0,1,17.3,127.33567457123111,2,23400
7,3,26,2.7,2,8,1,2000,2,0,0,0,15.6,100.45466986113651,2,13000
10,0,26,2.6,3,8,3,512,2,0,1,1,14.0,157.3505121487356,2,42600
2,3,27,1.1,2,4,0,32,2,0,0,0,14.0,111.93520355955211,2,5700
7,4,26,2.7,2,8,3,256,2,0,0,0,15.6,141.21199808219862,2,15600
0,3,25,2.5,3,4,1,1000,2,0,0,0,15.6,141.21199808219862,2,12700
10,3,26,2.5,0,16,2,1000,2,0,0,0,15.6,141.21199808219862,2,22800
7,5,26,2.6,3,8,3,256,2,0,0,1,17.3,127.33567457123111,2,82000
4,3,25,2.5,0,8,1,1000,2,0,0,0,15.6,100.45466986113651,2,16200
11,1,26,2.7,3,16,3,256,0,1000,0,0,17.3,127.33567457123111,2,49800
7,4,26,2.5,2,8,3,256,2,0,0,0,15.6,141.21199808219862,2,45100
10,0,26,2.6,2,16,3,512,2,0,1,1,14.0,209.8006828649808,2,50700
11,1,26,2.8,3,8,3,128,0,1000,0,0,15.6,141.21199808219862,2,23700
7,0,25,2.4,2,8,3,256,2,0,1,0,13.3,165.6321180513006,2,33800
7,5,26,2.6,3,8,3,256,2,0,0,1,15.6,141.21199808219862,2,46300
7,0,26,2.6,2,8,3,256,2,0,1,0,13.3,220.84282406840083,2,37300
7,5,26,2.6,3,8,3,256,2,0,0,0,15.6,141.21199808219862,2,39400
7,4,26,2.5,2,8,3,256,2,0,0,0,12.5,176.23257360658386,2,47700
4,3,26,2.7,3,8,3,256,2,0,0,0,15.6,141.21199808219862,2,20900
7,3,25,2.3,2,8,3,256,2,0,0,0,15.6,141.21199808219862,2,32800
10,0,26,2.5,2,8,3,256,2,0,1,1,14.0,209.8006828649808,2,48600
10,3,24,2.0,2,4,1,1000,2,0,0,0,15.6,100.45466986113651,1,7000
7,3,14,1.8,0,4,1,0,2,0,0,0,15.6,100.45466986113651,2,6100
10,3,25,2.3,0,8,1,1000,2,0,0,0,15.6,141.21199808219862,1,12400
4,1,26,2.8,3,8,1,1000,2,0,0,0,15.6,141.21199808219862,2,24900
4,3,25,2.3,3,8,3,256,2,0,1,1,15.6,282.42399616439724,2,46700
7,3,8,2.5,0,4,3,256,2,0,0,0,15.6,141.21199808219862,2,9900
11,1,26,2.8,3,16,3,256,0,1000,0,0,17.3,127.33567457123111,2,31000
10,4,26,2.6,2,12,3,512,2,0,0,0,14.0,157.3505121487356,2,47700
10,3,25,2.3,0,8,2,1000,2,0,0,0,15.6,141.21199808219862,2,16300
7,0,26,2.6,2,8,3,512,2,0,1,0,13.3,220.84282406840083,2,42400
10,4,26,2.6,2,8,3,256,2,0,0,0,14.0,157.3505121487356,2,31100
11,1,26,2.6,3,16,3,256,0,1000,0,0,14.0,157.3505121487356,2,36700
7,1,26,2.8,3,8,1,1000,2,0,0,1,15.6,141.21199808219862,2,18600
10,3,24,2.0,2,8,1,1000,2,0,0,0,15.6,100.45466986113651,2,9500
7,3,25,2.3,2,4,1,0,2,0,0,0,15.6,100.45466986113651,1,9900
4,1,26,2.8,3,8,3,128,0,1000,0,0,15.6,282.42399616439724,2,31100
10,3,25,2.5,2,8,3,256,2,0,0,1,15.6,141.21199808219862,2,28800
10,3,24,2.0,3,4,1,1000,2,0,0,0,15.6,141.21199808219862,2,9700
7,3,27,1.6,2,2,0,32,2,0,0,0,14.0,111.93520355955211,2,5100
11,1,26,2.7,3,8,1,1000,2,0,0,1,15.6,141.21199808219862,2,17400
7,3,26,2.5,2,8,3,256,2,0,0,0,15.6,141.21199808219862,2,14100
7,3,26,1.8,2,16,3,512,2,0,0,0,15.6,141.21199808219862,2,24000
2,3,27,1.6,2,4,1,0,2,0,0,0,15.6,100.45466986113651,2,7600
10,3,25,2.3,2,4,1,0,2,0,0,0,15.6,100.45466986113651,1,8200
10,3,26,2.7,3,8,1,1000,2,0,0,0,15.6,141.21199808219862,1,14700
2,3,24,2.4,2,4,3,256,2,0,0,0,14.0,157.3505121487356,2,15900
10,3,26,2.5,2,4,2,1000,2,0,0,0,15.6,141.21199808219862,2,17100
10,1,26,2.6,3,16,3,512,2,0,0,1,15.6,141.21199808219862,2,27100
11,1,26,2.6,3,16,3,128,0,1000,0,0,15.6,141.21199808219862,2,44700
7,3,24,2.3,2,4,1,0,2,0,0,0,15.6,100.45466986113651,2,13500
10,0,25,2.3,2,8,3,256,2,0,1,1,14.0,209.8006828649808,2,34000
10,4,26,2.7,3,6,3,256,2,0,0,0,15.6,141.21199808219862,2,17200
4,3,26,2.7,3,8,3,256,2,0,0,0,15.6,141.21199808219862,1,18500
0,3,27,2.0,2,4,1,0,2,0,0,0,15.6,100.45466986113651,2,6900
7,3,26,2.6,3,6,1,1000,2,0,0,1,15.6,141.21199808219862,2,16600
2,1,26,2.6,3,8,3,256,0,1000,0,1,15.6,141.21199808219862,2,18800
4,0,26,2.7,2,16,3,512,2,0,1,0,15.6,141.21199808219862,2,24400
0,3,25,2.5,3,4,3,256,2,0,0,0,15.6,141.21199808219862,2,14300
4,4,25,2.4,2,8,3,256,2,0,1,0,13.3,276.053530085501,1,22800
0,1,26,2.8,3,16,3,256,0,1000,0,1,17.3,127.33567457123111,2,54000
10,1,25,2.5,3,8,1,1000,2,0,0,1,15.6,141.21199808219862,2,17000
15,0,28,2.0,1,4,0,32,2,0,1,1,12.3,234.50740003017813,1,13600
7,3,25,2.5,2,4,1,0,2,0,0,0,15.6,100.45466986113651,2,10000
1,4,27,1.1,2,8,0,256,2,0,0,1,12.0,226.41554716935852,0,24100
4,0,25,2.5,2,8,3,256,2,0,1,1,13.3,165.6321180513006,2,24900
7,3,26,2.8,3,12,3,128,0,1000,0,1,15.6,141.21199808219862,2,27500
10,3,24,2.0,0,4,1,1000,2,0,0,0,15.6,100.45466986113651,1,7600
2,1,26,2.6,3,16,3,512,0,1000,0,1,17.3,127.33567457123111,2,44600
0,3,27,2.0,2,4,1,1000,2,0,0,0,15.6,100.45466986113651,1,5600
11,1,26,2.8,3,16,3,256,0,1000,0,0,17.3,127.33567457123111,2,42500
4,3,24,2.0,0,4,3,128,2,0,0,0,15.6,100.45466986113651,2,10300
10,3,26,2.5,3,8,1,0,2,0,0,0,15.6,100.45466986113651,1,13000
4,0,26,1.8,2,16,3,512,2,0,1,0,15.6,141.21199808219862,2,26700
4,4,26,2.7,2,16,3,512,2,0,1,0,13.3,276.053530085501,2,55600
2,1,26,2.6,3,8,1,1000,2,0,0,0,15.6,141.21199808219862,2,24200
4,3,25,2.5,0,8,3,256,2,0,0,0,15.6,141.21199808219862,2,18400
7,3,25,2.5,2,8,3,256,2,0,0,0,15.6,100.45466986113651,2,12000
10,3,15,2.2,0,4,1,0,2,0,0,0,15.6,100.45466986113651,2,6200
0,3,24,2.0,3,8,1,1000,2,0,0,0,17.3,106.11306214269258,2,13000
2,1,26,2.8,3,16,3,256,0,1000,0,0,15.6,141.21199808219862,2,50800
1,4,27,1.2,2,8,0,512,2,0,0,1,12.0,226.41554716935852,0,26500
2,3,26,2.8,3,16,3,128,0,1000,0,0,15.6,141.21199808219862,2,36300
11,1,26,2.6,3,16,3,256,0,1000,0,1,17.3,127.33567457123111,2,40400
4,0,25,2.5,2,8,3,256,2,0,1,1,15.6,141.21199808219862,2,20700
2,1,26,2.8,3,16,3,256,0,1000,0,0,17.3,127.33567457123111,2,40400
0,2,27,1.5,2,2,3,32,2,0,0,0,11.6,135.0942111925629,1,3600
0,3,24,2.0,3,4,1,1000,2,0,0,0,17.3,106.11306214269258,2,12400
10,3,25,2.5,2,8,1,1000,2,0,0,0,17.3,106.11306214269258,1,11100
10,1,26,2.6,3,8,3,128,0,1000,0,1,15.6,141.21199808219862,2,26400
0,0,26,1.3,2,8,3,256,2,0,1,1,14.0,157.3505121487356,2,23800
10,3,26,2.6,2,8,3,256,2,0,0,1,15.6,141.21199808219862,2,31700
11,1,26,2.6,3,8,3,128,0,1000,0,0,15.6,141.21199808219862,2,30600
7,3,4,2.7,0,6,1,1000,2,0,0,0,15.6,141.21199808219862,2,10900
4,4,25,2.4,2,8,3,256,2,0,1,0,12.5,176.23257360658386,2,35600
4,0,24,2.4,2,4,1,0,2,0,1,0,15.0,146.86047800548656,2,10500
2,3,27,1.6,2,4,1,1000,2,0,0,0,15.6,100.45466986113651,2,6400
4,4,26,2.7,2,8,3,256,2,0,1,0,13.3,276.053530085501,2,30600
4,3,25,2.5,2,4,1,1000,2,0,0,0,15.6,100.45466986113651,1,10800
10,1,26,2.6,3,16,3,128,0,1000,1,1,15.6,141.21199808219862,2,21300
11,1,26,2.8,3,8,3,128,0,1000,0,0,15.6,141.21199808219862,2,23800
10,2,26,2.5,2,16,3,512,2,0,1,1,12.5,176.23257360658386,2,34200
14,1,26,2.8,3,16,3,1000,2,0,0,0,14.0,157.3505121487356,2,72700
4,3,24,2.4,2,8,1,1000,2,0,1,0,15.6,100.45466986113651,2,9700
11,1,26,2.8,3,16,3,256,0,1000,0,0,17.3,127.33567457123111,2,33200
1,4,25,1.6,2,4,0,256,2,0,0,0,11.6,135.0942111925629,0,19900
7,3,24,2.0,2,4,1,1000,2,0,0,0,15.6,141.21199808219862,2,9900
7,4,26,2.5,2,8,3,256,2,0,0,0,14.0,209.8006828649808,2,45600
4,3,25,2.3,2,4,1,0,2,0,0,0,15.6,100.45466986113651,2,15300
11,1,26,2.6,3,8,3,128,0,1000,0,0,15.6,141.21199808219862,2,24200
10,3,26,2.7,2,16,3,512,2,0,0,1,13.3,165.6321180513006,2,31100
10,3,4,3.6,0,6,3,256,2,0,0,0,15.6,141.21199808219862,2,12400
2,4,26,2.5,2,8,3,256,2,0,0,0,13.3,165.6321180513006,2,26500
0,3,24,2.0,2,4,1,0,2,0,0,0,15.6,100.45466986113651,1,7500
4,0,26,2.7,3,16,3,512,2,0,1,0,17.3,127.33567457123111,2,37300
7,3,25,2.3,2,4,3,256,2,0,0,0,14.0,157.3505121487356,2,22800
2,1,26,2.8,3,16,3,256,0,1000,0,1,15.6,141.21199808219862,2,33200
4,3,25,2.5,2,4,1,0,2,0,0,0,14.0,111.93520355955211,2,18100
2,1,26,2.6,3,16,3,256,0,1000,0,1,15.6,141.21199808219862,2,48300
10,3,25,2.5,2,8,3,256,2,0,0,1,15.6,141.21199808219862,1,11900
4,0,25,1.2,2,8,3,256,2,0,1,0,13.3,276.053530085501,2,37600
4,3,27,1.6,2,4,1,0,2,0,0,0,15.6,100.45466986113651,1,6700
7,3,7,2.5,0,4,1,0,2,0,0,0,15.6,100.45466986113651,2,8200
10,3,24,2.3,3,6,3,128,2,0,0,0,15.6,141.21199808219862,2,11800
10,3,25,2.3,2,8,3,256,2,0,0,1,14.0,157.3505121487356,2,22200
4,3,27,1.6,2,4,1,0,2,0,0,0,15.6,100.45466986113651,2,9200
2,3,27,1.1,2,4,1,1000,2,0,0,0,15.6,100.45466986113651,2,7000
2,1,26,2.6,3,16,3,128,0,1000,0,1,17.3,127.33567457123111,2,39400
4,3,24,2.0,2,4,1,0,2,0,0,0,15.6,100.45466986113651,2,10100
10,3,26,2.5,0,8,2,1000,2,0,0,0,15.6,141.21199808219862,2,18500
11,1,26,2.6,3,8,3,128,0,1000,0,0,15.6,141.21199808219862,2,25500
10,0,25,2.3,2,4,3,128,2,0,1,0,14.0,157.3505121487356,2,17300
2,4,27,0.9,2,8,3,512,2,0,0,1,13.3,165.6321180513006,2,15100
4,3,24,2.4,2,6,1,1000,2,0,0,0,15.6,100.45466986113651,2,9500
0,3,27,1.6,2,4,1,0,2,0,0,0,15.6,100.45466986113651,1,6000
4,3,27,1.6,2,2,1,0,2,0,0,0,15.6,100.45466986113651,2,7800
10,3,26,2.6,3,8,1,1000,2,0,0,1,15.6,141.21199808219862,2,18600
7,3,10,2.9,0,6,2,1000,2,0,0,0,15.6,141.21199808219862,2,11400
4,3,26,2.7,0,8,1,1000,2,0,0,0,15.6,100.45466986113651,1,16700
7,2,27,1.6,2,2,0,32,2,0,0,0,11.6,135.0942111925629,2,4300
